Unnamed: 0,movie_id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year
1502,2252,Eastern Promises,7.362,2999,Released,2007-09-14,56106607.0,101.0,0,51500000.0,tt0765443,en,Eastern Promises,"A Russian teenager, living in London, dies during childbirth but leaves clues to a midwife in her journal, that could tie her child to a rape involving a violent Russian mob family.",24.135,Every sin leaves a mark.,"Thriller, Crime, Mystery","Focus Features, BBC Film, Astral Media, Corus Entertainment, Téléfilm Canada, Serendipity Point Films, Scion Films, Shine Pictures, Kudos, Eastern Promises Film Productions, Eastern Promises Films Limited, The Movie Network, Movie Central, Super Écran","Canada, United Kingdom, United States of America","English, Russian, Turkish, Ukrainian, Urdu","chauffeur, london, england, prostitute, jealousy, rape, tattoo, hitman, parent child relationship, bratva (russian mafia), gangster, human trafficking, diary, midwife, murder, statutory rape, orphan, brutality, motorcycle, disposing of a dead body, bathhouse, empathy",2007.0
1503,328425,The Gift,6.697,2995,Released,2015-07-31,58978653.0,108.0,0,5000000.0,tt4178092,en,The Gift,Simon and Robyn are a young married couple whose life is going as planned until a chance run-in with Simon's high school acquaintance sends their world into a tailspin.,16.035,Not every gift is welcome.,"Thriller, Mystery, Drama","Blumhouse Productions, Blue-Tongue Films, Ahimsa Films","Australia, United States of America",English,"chicago, illinois, husband wife relationship, married couple, phobia, psychological thriller, los angeles, california, suburb, dog, new home, next door neighbor, moving in, new job, dinner party, odd, secrecy, gift, anxiety, high school classmates, unexpected visit, work from home",2015.0
1505,40805,The Green Hornet,5.566,2987,Released,2011-01-12,227817248.0,119.0,0,120000000.0,tt0990407,en,The Green Hornet,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",20.828,Breaking the Law to Protect It.,"Action, Crime, Comedy","Original Film, Reliance Big Entertainment, Sony Pictures, Columbia Pictures",United States of America,"English, Mandarin","martial arts, assassin, bomb, superhero, nightclub, vandalism, training, knife, trap, playboy, revenge, kato, meth lab",2011.0
1506,4257,Scary Movie 4,5.475,2987,Released,2006-04-12,178262620.0,83.0,0,45000000.0,tt0362120,en,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",43.397,Bury the grudge. Burn the village.  See the saw.,Comedy,"Dimension Films, 415 Project, Brad Grey Pictures, Scary Movie 4, Miramax, Buena Vista International",United States of America,English,"haunted house, haunting, parody, alien life-form, riesen-ipod, crude humor, spoof, conflict, horror spoof, alien invasion, family, horror parody, dumb blonde",2006.0
1507,285783,The Walk,6.975,2986,Released,2015-09-30,61181942.0,123.0,0,35000000.0,tt3488710,en,The Walk,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,18.724,Every dream begins with a single step,"Drama, Crime, Comedy, Thriller","TriStar Pictures, ImageMovers, Sony Pictures",United States of America,"French, English","new york city, skyscraper, 1970s, biography, based on true story, tightrope, planning, world trade center, trespass",2015.0
1508,10312,Patch Adams,7.293,2986,Released,1998-12-25,202292902.0,115.0,0,50000000.0,tt0129290,en,Patch Adams,"The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",26.537,Laughter is contagious.,"Comedy, Drama","Universal Pictures, Bungalow 78 Productions, Blue Wolf, Farrell/Minoff",United States of America,English,"nurse, hospital, doctor, laughter",1998.0
1509,15121,The Sound of Music,7.7,2986,Released,1965-03-29,286214286.0,174.0,0,8200000.0,tt0059742,en,The Sound of Music,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",24.204,The happiest sound in all the world!,"Drama, Family, Music, Romance","Robert Wise Productions, Argyle Enterprises, 20th Century Fox",United States of America,"English, German","resistance, world war ii, musical, austria, music competition, based on play or musical, alps mountains, governess, convent (nunnery), novice, puppet show, nun in love, nazi occupation, 1930s",1965.0
1510,3594,The Number 23,6.402,2979,Released,2007-02-23,77566815.0,101.0,0,30000000.0,tt0481369,en,The Number 23,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",22.455,First it takes hold of your mind...then it takes hold of your life.,"Thriller, Drama, Mystery","Firm Films, New Line Cinema, Contrafilm","Germany, United States of America",English,"hotel room, suicide, based on novel or book, obsession, sadomasochism, psychological thriller, killer, family, numbers",2007.0
1511,9489,You've Got Mail,6.668,2976,Released,1998-12-17,250821495.0,119.0,0,65000000.0,tt0128853,en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",24.226,Someone you pass on the street may already be the love of your life.,"Comedy, Romance",Warner Bros. Pictures,United States of America,English,"bookshop, businessman, anonymous letter, romantic comedy, falling in love, manhattan, new york city, class conflict, online dating, woman director, christmas, online relationship, internet romance, parfumerie",1998.0
1512,49730,Red Riding Hood,5.96,2975,Released,2011-03-10,89162162.0,100.0,0,42000000.0,tt1486185,en,Red Riding Hood,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man. Unwilling to lose each other, Valerie and Peter plan to run away together when Valerie's older sister is killed by a werewolf that prowls the dark forest surrounding their village. Panic grips the town as Valerie discovers that she has a unique connection to the beast--one that inexorably draws them together, making her both suspect...and bait",26.978,Who's afraid?,"Action, Adventure, Horror, Fantasy, Thriller","Appian Way, Random Films, Warner Bros. Pictures","Canada, United States of America",English,"winter, fairy tale, hood, werewolf, aftercreditsstinger, duringcreditsstinger, woman director, red riding hood",2011.0
1513,46705,Blue Valentine,6.9,2974,Released,2010-12-16,15440333.0,112.0,0,1000000.0,tt1120985,en,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",16.501,A Love Story.,"Drama, Romance","Cottage Industries, Incentive Filmed Entertainment, Silverwood Films, Hunting Lane Films, Chrysler Corporation, Shade Pictures, Motel Movies",United States of America,English,"depression, dancing, nurse, pennsylvania, usa, love at first sight, pregnancy, classroom, marriage, bridge, dysfunctional family, alcoholism, love, divorce, nonlinear timeline, abortion, student, broken marriage",2010.0
1514,157433,Pet Sematary,5.723,2966,Released,2019-04-04,113118226.0,101.0,0,21000000.0,tt0837563,en,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",24.949,Sometimes dead is better.,"Horror, Thriller","di Bonaventura Pictures, Room 101",United States of America,English,"husband wife relationship, based on novel or book, cat, remake, tragedy, maine, zombie, pet cemetery, indian burial ground, neighbor neighbor relationship, pets, father daughter relationship, traumatized woman, american countryside",2019.0
1515,10948,The Fox and the Hound,7.127,2964,Released,1981-07-10,29800000.0,82.0,0,12000000.0,tt0082406,en,The Fox and the Hound,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",29.86,A story of two friends who didn't know they were supposed to be enemies.,"Adventure, Animation, Drama, Family",Walt Disney Productions,United States of America,English,"friendship, based on novel or book, fox, dog, animal, hunting, unlikely friendship, pets",1981.0
1516,752623,The Lost City,6.6,2964,Released,2022-03-24,192907684.0,112.0,0,74000000.0,tt13320622,en,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",53.326,The adventure is real. The heroes are not.,"Action, Adventure, Comedy","Paramount, Fortis Films, 3dot Productions, Exhibit A Film",United States of America,"English, French, Spanish, Latin",duringcreditsstinger,2022.0
1517,274167,Daddy's Home,6.259,2960,Released,2015-12-25,242786137.0,96.0,0,50000000.0,tt1528854,en,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",19.515,Choose your Daddy,Comedy,"Paramount, Gary Sanchez Productions, Red Granite Pictures",United States of America,English,"father, family",2015.0
1518,796,Cruel Intentions,6.787,2960,Released,1999-03-05,76347426.0,98.0,0,10500000.0,tt0139134,en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",26.358,"In the game of seduction, there is only one rule: Never fall in love.","Drama, Romance","Columbia Pictures, Newmarket Capital Group, Original Film",United States of America,English,"bet, virgin, drug abuse, sibling relationship, based on novel or book, sexual obsession, upper class, cynic, sadistic, eroticism, innocence, cocaine, manipulation, seduction, love letter, private school, addiction, love, incest, psychotherapy",1999.0
1519,19912,The Final Destination,5.6,2960,Released,2009-08-26,186167139.0,82.0,0,40000000.0,tt1144884,en,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",36.135,Rest In Pieces.,"Horror, Mystery","Parallel Zide, New Line Cinema, Practical Pictures",United States of America,English,"dying and death, plan, car race, gore, stock car racing, car crash, premonition, vision",2009.0
1520,298618,The Flash,6.898,2959,Released,2023-06-13,268375616.0,144.0,0,300000000.0,tt0439572,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",480.393,Worlds collide.,"Action, Adventure, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",United States of America,"English, Spanish, Russian","hero, secret identity, superhero, based on comic, superhuman, super power, aftercreditsstinger, butterfly effect, dc extended universe (dceu), superhuman abilities, loss of mother, absurd",2023.0
1521,793,Blue Velvet,7.629,2957,Released,1986-09-19,8618766.0,120.0,0,6000000.0,tt0090756,en,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",15.396,It's a strange world.,"Crime, Mystery, Thriller",DEG,United States of America,English,"drug dealer, small town, sexual obsession, detective, nightclub, ear, surrealism, psychological abuse, murder, drugs, policeman, voyeurism, criterion, neo-noir",1986.0
1522,9390,Jerry Maguire,6.941,2957,Released,1996-12-13,273552592.0,139.0,0,50000000.0,tt0116695,en,Jerry Maguire,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",20.096,Everybody loved him... Everybody disappeared. The journey is everything.,"Comedy, Drama, Romance","Gracie Films, TriStar Pictures, Vinyl Films",United States of America,English,"career, sports, stadium, american football, single mother, sports agent",1996.0
